timestamp,sequence,temp_core,temp_ambient,voltage_in,current_draw,fan_rpm,cpu_load,label,fault_id
1754212382278,366,45.95,23.55,12.09,1.26,2349,62,normal,
1754212382378,367,45.95,23.6,12.08,1.27,2363,61.6,normal,
1754212382478,368,45.95,23.55,12.1,1.27,2363,61.2,normal,
1754212382578,369,46.050000000000004,23.6,12.1,1.26,2364,61.7,normal,
1754212382678,370,46,23.6,12.09,1.27,2367,60.800000000000004,normal,
1754212382778,371,46.050000000000004,23.6,12.09,1.28,2377,61.2,normal,
1754212382878,372,46.050000000000004,23.55,12.11,1.28,2376,61.2,normal,
1754212382978,373,46.1,23.6,12.1,1.26,2367,61.2,normal,
1754212383078,374,46.150000000000006,23.6,12.09,1.23,2368,60.800000000000004,normal,
1754212383178,375,46.2,23.55,12.1,1.28,2374,60.800000000000004,normal,
1754212383278,376,46.150000000000006,23.6,12.09,1.27,2380,60.7,normal,
1754212383378,377,46.150000000000006,23.6,12.09,1.24,2393,60.5,normal,
1754212383478,378,46.25,23.55,12.09,1.26,2396,61.2,normal,
1754212383578,379,46.2,23.55,12.08,1.22,2381,60.7,normal,
1754212383678,380,46.2,23.55,12.09,1.24,2388,60.800000000000004,normal,
1754212383778,381,46.300000000000004,23.6,12.11,1.21,2397,60.400000000000006,normal,
1754212383878,382,46.2,23.55,12.1,1.23,2387,60.300000000000004,normal,
1754212383978,383,46.300000000000004,23.6,12.1,1.22,2400,60.2,normal,
1754212384078,384,46.300000000000004,23.6,12.09,1.25,2398,59.7,normal,
1754212384178,385,46.25,23.55,12.1,1.25,2395,59.6,normal,
1754212384278,386,46.300000000000004,23.55,12.08,1.22,2391,59.7,normal,
1754212384378,387,46.35,23.55,12.1,1.23,2398,59.1,normal,
1754212384478,388,46.45,23.6,12.11,1.2,2408,59.5,normal,
1754212384578,389,46.400000000000006,23.55,12.08,1.23,2404,59.2,normal,
1754212384678,390,46.400000000000006,23.55,12.09,1.23,2400,59.2,normal,
1754212384778,391,46.5,23.55,12.09,1.22,2411,58.900000000000006,normal,
1754212384878,392,46.400000000000006,23.6,12.1,1.25,2426,58.7,normal,
1754212384978,393,46.45,23.6,12.1,1.24,2414,58.800000000000004,normal,
1754212385078,394,46.45,23.6,12.09,1.22,2417,58,normal,
1754212385178,395,46.45,23.6,12.11,1.24,2428,58.5,normal,
1754212385278,396,46.550000000000004,23.6,12.1,1.22,2419,58.1,normal,
1754212385378,397,46.5,23.6,12.11,1.22,2433,57.800000000000004,normal,
1754212385478,398,46.5,23.55,12.11,1.24,2435,57.900000000000006,normal,
1754212385578,399,46.550000000000004,23.6,12.11,1.2,2428,57.800000000000004,normal,
1754212385678,400,46.5,23.55,12.1,1.22,2435,57.1,normal,
1754212385778,401,46.550000000000004,23.6,12.11,1.19,2441,57.1,normal,
1754212385878,402,46.550000000000004,23.55,12.11,1.19,2427,57.300000000000004,normal,
1754212385978,403,46.550000000000004,23.6,12.1,1.19,2431,56.5,normal,
1754212386078,404,46.6,23.6,12.1,1.22,2443,57,normal,
1754212386178,405,46.6,23.6,12.1,1.21,2432,56.400000000000006,normal,
1754212386278,406,46.650000000000006,23.55,12.11,1.19,2442,56.400000000000006,normal,
1754212386378,407,46.650000000000006,23.55,12.120000000000001,1.22,2446,55.900000000000006,normal,
1754212386478,408,46.550000000000004,23.55,12.120000000000001,1.19,2454,56.2,normal,
1754212386578,409,46.6,23.6,12.120000000000001,1.21,2445,56.1,normal,
1754212386678,410,46.650000000000006,23.55,12.11,1.2,2454,55.400000000000006,normal,
1754212386778,411,46.650000000000006,23.6,12.13,1.19,2451,55.5,normal,
1754212386878,412,46.7,23.6,12.11,1.2,2451,55.2,normal,
1754212386978,413,46.6,23.6,12.120000000000001,1.1500000000000001,2461,54.7,normal,
1754212387078,414,46.75,23.6,12.120000000000001,1.19,2465,54.7,normal,
1754212387178,415,46.75,23.6,12.13,1.17,2453,53.800000000000004,normal,
1754212387278,416,46.75,23.6,12.120000000000001,1.18,2450,53.900000000000006,normal,
1754212387378,417,46.7,23.6,12.13,1.19,2455,54.300000000000004,normal,
1754212387478,418,46.75,23.6,12.11,1.17,2467,53.800000000000004,normal,
1754212387578,419,46.75,23.55,12.120000000000001,1.17,2462,53,normal,
1754212387678,420,46.75,23.6,12.120000000000001,1.17,2469,53.1,normal,
1754212387778,421,46.800000000000004,23.6,12.120000000000001,1.17,2473,53.2,normal,
1754212387878,422,46.75,23.6,12.13,1.17,2468,52.5,normal,
1754212387978,423,46.85,23.6,12.13,1.18,2475,52.2,normal,
1754212388078,424,46.75,23.6,12.14,1.17,2481,52.2,normal,
1754212388178,425,46.75,23.6,12.13,1.1500000000000001,2482,52.1,normal,
1754212388278,426,46.75,23.6,12.13,1.1400000000000001,2485,51.6,normal,
1754212388378,427,46.85,23.6,12.13,1.1500000000000001,2483,51.800000000000004,normal,
1754212388478,428,46.800000000000004,23.6,12.13,1.1300000000000001,2486,51.800000000000004,normal,
1754212388578,429,46.85,23.6,12.14,1.1400000000000001,2480,51.1,normal,
1754212388678,430,46.800000000000004,23.6,12.13,1.1300000000000001,2481,50.900000000000006,normal,
1754212388778,431,46.800000000000004,23.6,12.120000000000001,1.1300000000000001,2487,50.400000000000006,normal,
1754212388878,432,46.800000000000004,23.6,12.14,1.12,2485,50.300000000000004,normal,
1754212388978,433,46.85,23.6,12.14,1.1300000000000001,2493,50.1,normal,
1754212389078,434,46.85,23.55,12.15,1.11,2499,50.2,normal,
1754212389178,435,46.800000000000004,23.6,12.15,1.12,2493,49.2,normal,
1754212389278,436,46.85,23.6,12.15,1.11,2485,49.2,normal,
1754212389378,437,46.85,23.6,12.15,1.09,2492,49,normal,
1754212389478,438,46.800000000000004,23.6,12.13,1.11,2489,48.7,normal,
1754212389578,439,46.85,23.6,12.16,1.1,2491,48.6,normal,
1754212389678,440,46.85,23.6,12.14,1.1,2497,47.800000000000004,normal,
1754212389778,441,46.800000000000004,23.6,12.14,1.09,2505,47.900000000000006,normal,
1754212389878,442,46.85,23.6,12.15,1.1,2500,48.1,normal,
1754212389978,443,46.85,23.650000000000002,12.16,1.1,2491,47.300000000000004,normal,
1754212390078,444,46.85,23.6,12.16,1.07,2488,47.1,normal,
1754212390178,445,46.85,23.6,12.14,1.09,2504,47,normal,
1754212390278,446,46.85,23.6,12.15,1.07,2499,46.900000000000006,normal,
1754212390378,447,46.800000000000004,23.6,12.15,1.09,2503,46.5,normal,
1754212390478,448,46.85,23.6,12.16,1.09,2505,46.300000000000004,normal,
1754212390578,449,46.85,23.6,12.16,1.07,2511,46.5,normal,
1754212390678,450,46.800000000000004,23.6,12.17,1.06,2502,45.800000000000004,normal,
1754212390778,451,46.85,23.6,12.17,1.07,2515,45.7,normal,
1754212390878,452,46.900000000000006,23.6,12.16,1.08,2508,45.400000000000006,normal,
1754212390978,453,46.85,23.6,12.17,1.05,2503,44.5,normal,
1754212391078,454,46.85,23.6,12.16,1.04,2487,44.6,normal,
1754212391178,455,46.900000000000006,23.55,12.16,1.08,2504,44.400000000000006,normal,
1754212391278,456,46.85,23.6,12.15,1.03,2504,44.5,normal,
1754212391378,457,46.900000000000006,23.6,12.18,1.06,2492,43.6,normal,
1754212391478,458,46.900000000000006,23.55,12.16,1.04,2501,43.300000000000004,normal,
1754212391578,459,46.800000000000004,23.6,12.16,1.05,2507,43.5,normal,
1754212391678,460,46.85,23.55,12.17,1.03,2514,42.900000000000006,normal,
1754212391778,461,46.75,23.6,12.17,1.05,2507,42.900000000000006,normal,
1754212391878,462,46.85,23.650000000000002,12.17,1.04,2501,42.400000000000006,normal,
1754212391978,463,46.800000000000004,23.6,12.17,1.02,2504,42.300000000000004,normal,
1754212392078,464,46.85,23.6,12.17,1.03,2510,41.900000000000006,normal,
1754212392178,465,46.85,23.6,12.18,1.01,2508,42.1,normal,
1754212392278,466,46.800000000000004,23.6,12.18,1.03,2490,41.900000000000006,normal,
1754212392378,467,46.85,23.6,12.19,1.02,2497,41.2,normal,
1754212392478,468,46.800000000000004,23.6,12.18,1.02,2510,41,normal,
1754212392578,469,46.800000000000004,23.6,12.17,1.01,2515,41.1,normal,
1754212392678,470,46.800000000000004,23.6,12.17,1,2513,40.7,normal,
1754212392778,471,46.75,23.6,12.19,1.01,2509,40,normal,
1754212392878,472,46.85,23.6,12.19,1,2500,40.2,normal,
1754212392978,473,46.7,23.6,12.19,0.98,2509,39.7,normal,
1754212393078,474,46.800000000000004,23.6,12.18,1,2514,39.7,normal,
1754212393178,475,46.7,23.6,12.18,0.99,2507,39.300000000000004,normal,
1754212393278,476,46.7,23.6,12.19,0.98,2503,39.1,normal,
1754212393378,477,46.7,23.6,12.19,0.97,2507,38.800000000000004,normal,
1754212393478,478,46.7,23.6,12.18,0.97,2495,39.2,normal,
1754212393578,479,46.650000000000006,23.6,12.18,0.98,2508,38.1,normal,
1754212393678,480,46.650000000000006,23.6,12.19,0.99,2507,38.5,normal,
1754212393778,481,46.650000000000006,23.6,12.200000000000001,0.96,2510,37.800000000000004,normal,
1754212393878,482,46.650000000000006,23.6,12.18,0.97,2496,37.5,normal,
1754212393978,483,46.650000000000006,23.6,12.200000000000001,0.96,2502,37.6,normal,
1754212394078,484,46.6,23.6,12.200000000000001,0.98,2516,36.9,normal,
1754212394178,485,46.550000000000004,23.6,12.19,0.97,2504,37,normal,
1754212394278,486,46.650000000000006,23.6,12.200000000000001,0.9400000000000001,2500,37,normal,
1754212394378,487,46.5,23.6,12.21,0.97,2506,36.300000000000004,normal,
1754212394478,488,46.6,23.6,12.200000000000001,0.97,2501,36.4,normal,
1754212394578,489,46.6,23.6,12.200000000000001,0.9400000000000001,2505,36.300000000000004,normal,
1754212394678,490,46.5,23.6,12.22,0.93,2501,36.6,normal,
1754212394778,491,46.550000000000004,23.6,12.21,0.93,2498,36,normal,
1754212394878,492,46.6,23.6,12.21,0.9400000000000001,2498,35.2,normal,
1754212394978,493,46.5,23.6,12.200000000000001,0.92,2505,35.800000000000004,normal,
1754212395078,494,46.6,23.6,12.21,0.92,2497,34.9,normal,
1754212395178,495,46.5,23.6,12.22,0.91,2491,34.800000000000004,normal,
1754212395278,496,46.400000000000006,23.6,12.200000000000001,0.9400000000000001,2505,34.800000000000004,normal,
1754212395378,497,46.5,23.6,12.21,0.93,2502,34.300000000000004,normal,
1754212395478,498,46.45,23.6,12.200000000000001,0.93,2492,33.9,normal,
1754212395578,499,46.400000000000006,23.650000000000002,12.22,0.92,2485,33.9,normal,
1754212395678,500,46.45,23.6,12.21,0.89,2499,33.9,normal,
1754212395778,501,46.45,23.6,12.22,0.93,2500,33.7,normal,
1754212395878,502,46.400000000000006,23.6,12.200000000000001,0.91,2492,33.2,normal,
1754212395978,503,46.400000000000006,23.6,12.21,0.91,2494,33.4,normal,
1754212396078,504,46.35,23.6,12.200000000000001,0.91,2494,32.7,normal,
1754212396178,505,46.400000000000006,23.6,12.21,0.89,2490,32,normal,
1754212396278,506,46.35,23.6,12.21,0.9,2488,32.5,normal,
1754212396378,507,46.300000000000004,23.6,12.22,0.9,2494,32.9,normal,
1754212396478,508,46.300000000000004,23.6,12.22,0.91,2480,32.300000000000004,normal,
1754212396578,509,46.300000000000004,23.650000000000002,12.22,0.88,2477,32.5,normal,
1754212396678,510,46.300000000000004,23.650000000000002,12.21,0.89,2485,31.900000000000002,normal,
1754212396778,511,46.2,23.6,12.23,0.89,2480,31.400000000000002,normal,
1754212396878,512,46.300000000000004,23.6,12.22,0.88,2479,31.200000000000003,normal,
1754212396978,513,46.2,23.6,12.24,0.88,2485,31.3,normal,
1754212397078,514,46.2,23.6,12.22,0.87,2485,31.5,normal,
1754212397178,515,46.25,23.6,12.22,0.88,2476,31,normal,
1754212397278,516,46.25,23.650000000000002,12.21,0.88,2479,31,normal,
1754212397378,517,46.2,23.6,12.21,0.88,2473,30.6,normal,
1754212397478,518,46.1,23.6,12.22,0.88,2468,30.6,normal,
1754212397578,519,46.150000000000006,23.6,12.22,0.89,2462,30.700000000000003,normal,
1754212397678,520,46.1,23.6,12.23,0.87,2483,30.3,normal,
1754212397778,521,46.1,23.650000000000002,12.21,0.88,2467,30.200000000000003,normal,
1754212397878,522,46.1,23.6,12.21,0.85,2475,30.5,normal,
1754212397978,523,46.1,23.6,12.22,0.87,2463,30.6,normal,
1754212398078,524,46.050000000000004,23.6,12.22,0.86,2469,30.3,normal,
1754212398178,525,46.050000000000004,23.6,12.22,0.8300000000000001,2457,29.8,normal,
1754212398278,526,46.1,23.6,12.25,0.85,2463,29.8,normal,
1754212398378,527,46.1,23.650000000000002,12.22,0.86,2472,29.5,normal,
1754212398478,528,46,23.6,12.24,0.86,2465,29.400000000000002,normal,
1754212398578,529,46,23.6,12.23,0.86,2461,29.400000000000002,normal,
1754212398678,530,45.95,23.6,12.22,0.88,2454,29.900000000000002,normal,
1754212398778,531,46,23.6,12.24,0.86,2458,29,normal,
1754212398878,532,45.900000000000006,23.6,12.23,0.85,2457,29.200000000000003,normal,
1754212398978,533,45.95,23.6,12.23,0.86,2442,28.8,normal,
1754212399078,534,45.85,23.650000000000002,12.23,0.87,2460,28.3,normal,
1754212399178,535,45.85,23.6,12.23,0.84,2446,28.700000000000003,normal,
1754212399278,536,45.85,23.650000000000002,12.24,0.85,2449,28.400000000000002,normal,
1754212399378,537,45.900000000000006,23.6,12.23,0.85,2447,28.8,normal,
1754212399478,538,45.900000000000006,23.6,12.24,0.84,2448,28.400000000000002,normal,
1754212399578,539,45.85,23.6,12.22,0.84,2460,28.400000000000002,normal,
1754212399678,540,45.800000000000004,23.650000000000002,12.24,0.86,2442,28.3,normal,
1754212399778,541,45.75,23.650000000000002,12.23,0.84,2446,28.400000000000002,normal,
1754212399878,542,45.7,23.650000000000002,12.22,0.84,2447,28,normal,
1754212399978,543,45.75,23.6,12.23,0.87,2437,27.700000000000003,normal,
1754212400078,544,45.75,23.6,12.23,0.85,2435,28.3,normal,
1754212400178,545,45.75,23.650000000000002,12.24,0.85,2424,27.8,normal,
1754212400278,546,45.7,23.650000000000002,12.23,0.84,2436,27.700000000000003,normal,
1754212400378,547,45.650000000000006,23.6,12.23,0.8300000000000001,2443,27.900000000000002,normal,
1754212400478,548,45.75,23.650000000000002,12.25,0.85,2429,27.700000000000003,normal,
1754212400578,549,45.7,23.650000000000002,12.24,0.85,2421,27.900000000000002,normal,
1754212400678,550,45.650000000000006,23.650000000000002,12.23,0.8300000000000001,2419,27.6,normal,
1754212400778,551,45.6,23.6,12.23,0.85,2426,27.8,normal,
1754212400878,552,45.550000000000004,23.650000000000002,12.23,0.84,2418,27.900000000000002,normal,
1754212400978,553,45.6,23.650000000000002,12.25,0.85,2419,27.6,normal,
1754212401078,554,45.6,23.6,12.23,0.8200000000000001,2407,27.400000000000002,normal,
1754212401178,555,45.5,23.650000000000002,12.24,0.85,2422,27.1,normal,
1754212401278,556,45.5,23.650000000000002,12.24,0.8300000000000001,2417,27,normal,
1754212401378,557,45.550000000000004,23.650000000000002,12.24,0.8300000000000001,2407,27,normal,
1754212401478,558,45.45,23.650000000000002,12.25,0.8300000000000001,2404,27.6,normal,
1754212401578,559,45.550000000000004,23.650000000000002,12.23,0.8200000000000001,2408,27.6,normal,
1754212401678,560,45.45,23.650000000000002,12.23,0.8200000000000001,2405,27.200000000000003,normal,
1754212401778,561,45.400000000000006,23.650000000000002,12.23,0.8300000000000001,2411,27.200000000000003,normal,
1754212401878,562,45.45,23.650000000000002,12.23,0.8300000000000001,2403,27.8,normal,
1754212401978,563,45.35,23.650000000000002,12.23,0.8200000000000001,2402,27.6,normal,
1754212402078,564,45.35,23.650000000000002,12.22,0.8300000000000001,2402,27.900000000000002,normal,
1754212402178,565,45.400000000000006,23.650000000000002,12.22,0.8200000000000001,2402,27.400000000000002,normal,
1754212402278,566,45.35,23.6,12.23,0.8300000000000001,2404,27.400000000000002,normal,
1754212402378,567,45.300000000000004,23.650000000000002,12.23,0.84,2395,27.5,normal,
1754212402478,568,45.35,23.650000000000002,12.25,0.84,2396,27.1,normal,
1754212402578,569,45.35,23.650000000000002,12.24,0.84,2399,27.3,normal,
1754212402678,570,45.35,23.650000000000002,12.23,0.81,2387,27.400000000000002,normal,
1754212402778,571,45.300000000000004,23.650000000000002,12.24,0.8,2400,27.5,normal,
1754212402878,572,45.300000000000004,23.650000000000002,12.24,0.85,2392,27.3,normal,
1754212402978,573,45.35,23.650000000000002,12.25,0.85,2376,27.6,normal,
1754212403078,574,45.300000000000004,23.650000000000002,12.25,0.8300000000000001,2383,27.5,normal,
1754212403178,575,45.25,23.650000000000002,12.25,0.8200000000000001,2379,27.700000000000003,normal,
1754212403278,576,45.150000000000006,23.650000000000002,12.23,0.8300000000000001,2382,27.6,normal,
1754212403378,577,45.2,23.650000000000002,12.25,0.85,2378,28,normal,
1754212403478,578,45.150000000000006,23.650000000000002,12.25,0.81,2388,28.1,normal,
1754212403578,579,45.1,23.6,12.23,0.8300000000000001,2367,27.5,normal,
1754212403678,580,45.150000000000006,23.650000000000002,12.24,0.85,2377,27.700000000000003,normal,
1754212403778,581,45.2,23.650000000000002,12.25,0.84,2371,27.700000000000003,normal,
1754212403878,582,45.150000000000006,23.650000000000002,12.24,0.84,2365,27.8,normal,
1754212403978,583,45.150000000000006,23.650000000000002,12.24,0.8300000000000001,2379,27.900000000000002,normal,
1754212404078,584,45.1,23.650000000000002,12.22,0.84,2359,27.8,normal,
1754212404178,585,45.150000000000006,23.650000000000002,12.24,0.8300000000000001,2370,27.5,normal,
1754212404278,586,45.050000000000004,23.650000000000002,12.24,0.8200000000000001,2360,27.6,normal,
1754212404378,587,45.1,23.650000000000002,12.24,0.8200000000000001,2372,27.700000000000003,normal,
1754212404478,588,45,23.650000000000002,12.27,0.84,2353,28.1,normal,
1754212404578,589,45.050000000000004,23.650000000000002,12.24,0.81,2356,28.200000000000003,normal,
1754212404678,590,45,23.650000000000002,12.24,0.84,2358,27.5,normal,
1754212404778,591,45.050000000000004,23.650000000000002,12.23,0.84,2359,28.200000000000003,normal,
1754212404878,592,44.95,23.650000000000002,12.24,0.84,2347,28.200000000000003,normal,
1754212404978,593,45,23.650000000000002,12.23,0.84,2355,28.6,normal,
1754212405078,594,44.900000000000006,23.650000000000002,12.23,0.84,2354,28.5,normal,
1754212405178,595,44.85,23.650000000000002,12.23,0.84,2353,28.400000000000002,normal,
1754212405278,596,44.95,23.650000000000002,12.23,0.84,2348,28.6,normal,
1754212405378,597,44.95,23.650000000000002,12.24,0.84,2348,28.6,normal,
1754212405478,598,44.900000000000006,23.650000000000002,12.24,0.85,2348,28.8,normal,
1754212405578,599,44.95,23.650000000000002,12.23,0.85,2342,28.700000000000003,normal,
1754212405678,600,44.85,23.650000000000002,12.23,0.84,2353,28.8,normal,
1754212405778,601,44.900000000000006,23.650000000000002,12.22,0.86,2338,28.3,normal,
1754212405878,602,44.800000000000004,23.650000000000002,12.25,0.86,2337,29.1,normal,
1754212405978,603,44.900000000000006,23.650000000000002,12.24,0.86,2337,28.6,normal,
1754212406078,604,44.85,23.650000000000002,12.23,0.84,2338,28.8,normal,
1754212406178,605,44.800000000000004,23.650000000000002,12.23,0.8300000000000001,2338,29,normal,
1754212406278,606,44.75,23.650000000000002,12.24,0.8300000000000001,2331,29,normal,
1754212406378,607,44.85,23.650000000000002,12.23,0.84,2334,28.900000000000002,normal,
1754212406478,608,44.800000000000004,23.650000000000002,12.24,0.85,2336,29.400000000000002,normal,
1754212406578,609,44.800000000000004,23.650000000000002,12.22,0.86,2325,29.6,normal,
1754212406678,610,44.85,23.650000000000002,12.22,0.85,2335,29.3,normal,
1754212406778,611,44.75,23.650000000000002,12.24,0.85,2319,29.6,normal,
1754212406878,612,44.75,23.650000000000002,12.23,0.87,2332,29.8,normal,
1754212406978,613,44.7,23.650000000000002,12.22,0.86,2331,29.700000000000003,normal,
1754212407078,614,44.650000000000006,23.650000000000002,12.22,0.84,2327,29.400000000000002,normal,
1754212407178,615,44.75,23.650000000000002,12.24,0.85,2314,29.200000000000003,normal,
1754212407278,616,44.7,23.650000000000002,12.24,0.85,2320,29.900000000000002,normal,
1754212407378,617,44.75,23.650000000000002,12.23,0.88,2328,29.8,normal,
1754212407478,618,44.7,23.650000000000002,12.23,0.85,2315,29.900000000000002,normal,
1754212407578,619,44.7,23.650000000000002,12.22,0.88,2320,30.200000000000003,normal,
1754212407678,620,44.6,23.650000000000002,12.24,0.85,2323,30.3,normal,
1754212407778,621,44.6,23.650000000000002,12.23,0.86,2315,30.5,normal,
1754212407878,622,44.7,23.650000000000002,12.22,0.85,2311,30.1,normal,
1754212407978,623,44.650000000000006,23.650000000000002,12.23,0.88,2315,30.3,normal,
1754212408078,624,44.650000000000006,23.650000000000002,12.24,0.88,2323,30.1,normal,
1754212408178,625,44.650000000000006,23.650000000000002,12.23,0.85,2312,30.1,normal,
1754212408278,626,44.650000000000006,23.650000000000002,12.23,0.88,2305,30.6,normal,
1754212408378,627,44.6,23.650000000000002,12.23,0.88,2309,30.6,normal,
1754212408478,628,44.650000000000006,23.650000000000002,12.24,0.88,2311,30.700000000000003,normal,
1754212408578,629,44.6,23.650000000000002,12.23,0.88,2293,30.900000000000002,normal,
1754212408678,630,44.6,23.650000000000002,12.24,0.87,2293,30.700000000000003,normal,
1754212408778,631,44.550000000000004,23.650000000000002,12.23,0.87,2306,30.6,normal,
1754212408878,632,44.550000000000004,23.700000000000003,12.24,0.88,2301,30.6,normal,
1754212408978,633,44.6,23.650000000000002,12.23,0.89,2310,30.6,normal,
1754212409078,634,44.6,23.650000000000002,12.23,0.86,2299,31,normal,
1754212409178,635,44.550000000000004,23.650000000000002,12.24,0.89,2300,31,normal,
1754212409278,636,44.6,23.650000000000002,12.23,0.87,2292,30.700000000000003,normal,
1754212409378,637,44.550000000000004,23.700000000000003,12.23,0.87,2294,31.1,normal,
1754212409478,638,44.6,23.650000000000002,12.22,0.88,2294,30.8,normal,
1754212409578,639,44.5,23.650000000000002,12.22,0.86,2301,31.200000000000003,normal,
1754212409678,640,44.550000000000004,23.650000000000002,12.23,0.89,2292,31.1,normal,
1754212409778,641,44.6,23.650000000000002,12.21,0.86,2293,31.6,normal,
1754212409878,642,44.5,23.650000000000002,12.22,0.89,2295,31.5,normal,
1754212409978,643,44.45,23.650000000000002,12.23,0.89,2286,31.3,normal,
1754212410078,644,44.550000000000004,23.700000000000003,12.24,0.89,2284,31.5,normal,
1754212410178,645,44.45,23.650000000000002,12.22,0.88,2300,32,normal,
1754212410278,646,44.45,23.650000000000002,12.22,0.88,2272,31.5,normal,
1754212410378,647,44.5,23.650000000000002,12.23,0.91,2278,31.900000000000002,normal,
1754212410478,648,44.5,23.650000000000002,12.22,0.88,2289,31.3,normal,
1754212410578,649,44.5,23.650000000000002,12.23,0.9,2282,32,normal,
1754212410678,650,44.5,23.700000000000003,12.22,0.88,2279,31.8,normal,
1754212410778,651,44.45,23.650000000000002,12.21,0.87,2279,32,normal,
1754212410878,652,44.45,23.650000000000002,12.22,0.87,2282,32,normal,
1754212410978,653,44.400000000000006,23.650000000000002,12.22,0.9,2293,31.6,normal,
1754212411078,654,44.45,23.650000000000002,12.22,0.9,2279,31.6,normal,
1754212411178,655,44.400000000000006,23.650000000000002,12.21,0.87,2277,31.700000000000003,normal,
1754212411278,656,44.400000000000006,23.700000000000003,12.22,0.88,2286,31.900000000000002,normal,
1754212411378,657,44.35,23.700000000000003,12.23,0.9,2274,31.900000000000002,normal,
1754212411478,658,44.45,23.650000000000002,12.22,0.89,2279,32.2,normal,
1754212411578,659,44.400000000000006,23.650000000000002,12.22,0.89,2282,32.5,normal,
1754212411678,660,44.400000000000006,23.650000000000002,12.22,0.89,2282,32.1,normal,
1754212411778,661,44.400000000000006,23.700000000000003,12.23,0.89,2279,32.7,normal,
1754212411878,662,44.400000000000006,23.700000000000003,12.23,0.92,2268,32.1,normal,
1754212411978,663,44.35,23.700000000000003,12.22,0.9,2280,32.2,normal,
1754212412078,664,44.400000000000006,23.650000000000002,12.21,0.88,2279,32.2,normal,
1754212412178,665,44.400000000000006,23.650000000000002,12.21,0.92,2260,32.7,normal,
1754212412278,666,44.400000000000006,23.650000000000002,12.22,0.93,2270,32.6,normal,
1754212412378,667,44.35,23.650000000000002,12.23,0.9,2278,32.300000000000004,normal,
1754212412478,668,44.35,23.650000000000002,12.22,0.89,2277,32,normal,
1754212412578,669,44.400000000000006,23.650000000000002,12.23,0.9,2285,31.8,normal,
1754212412678,670,44.25,23.650000000000002,12.23,0.9,2274,32.7,normal,
1754212412778,671,44.300000000000004,23.650000000000002,12.24,0.89,2261,31.8,normal,
1754212412878,672,44.400000000000006,23.650000000000002,12.21,0.89,2272,32.1,normal,
1754212412978,673,44.300000000000004,23.700000000000003,12.22,0.88,2266,32.7,normal,
1754212413078,674,44.35,23.700000000000003,12.22,0.89,2260,32.4,normal,
1754212413178,675,44.300000000000004,23.650000000000002,12.22,0.89,2269,32.4,normal,
1754212413278,676,44.300000000000004,23.650000000000002,12.200000000000001,0.89,2272,32.800000000000004,normal,
1754212413378,677,44.35,23.650000000000002,12.21,0.9,2264,32.5,normal,
1754212413478,678,44.300000000000004,23.650000000000002,12.22,0.9,2268,32.2,normal,
1754212413578,679,44.300000000000004,23.650000000000002,12.21,0.88,2252,31.900000000000002,normal,
1754212413678,680,44.35,23.700000000000003,12.21,0.89,2258,32.300000000000004,normal,
1754212413778,681,44.300000000000004,23.650000000000002,12.23,0.9,2258,32.5,normal,
1754212413878,682,44.2,23.700000000000003,12.23,0.87,2250,32.7,normal,
1754212413978,683,44.300000000000004,23.700000000000003,12.22,0.88,2264,32.4,normal,
1754212414078,684,44.300000000000004,23.700000000000003,12.23,0.91,2260,32.300000000000004,normal,
1754212414178,685,44.300000000000004,23.650000000000002,12.22,0.9,2269,32.300000000000004,normal,
1754212414278,686,44.300000000000004,23.700000000000003,12.24,0.87,2273,32.7,normal,
1754212414378,687,44.300000000000004,23.650000000000002,12.22,0.89,2252,32.2,normal,
1754212414478,688,44.2,23.700000000000003,12.24,0.9,2258,32,normal,
1754212414578,689,44.25,23.700000000000003,12.22,0.9,2254,31.700000000000003,normal,
1754212414678,690,44.300000000000004,23.700000000000003,12.21,0.91,2254,32.300000000000004,normal,
1754212414778,691,44.25,23.700000000000003,12.23,0.9,2258,32.4,normal,
1754212414878,692,44.25,23.700000000000003,12.23,0.89,2256,32.800000000000004,normal,
1754212414978,693,44.2,23.700000000000003,12.23,0.89,2258,32.2,normal,
1754212415078,694,44.2,23.700000000000003,12.22,0.89,2241,32.1,normal,
1754212415178,695,44.2,23.650000000000002,12.22,0.88,2256,32.300000000000004,normal,
1754212415278,696,44.2,23.700000000000003,12.23,0.91,2249,32.2,normal,
1754212415378,697,44.2,23.700000000000003,12.24,0.9,2256,31.700000000000003,normal,
1754212415478,698,44.2,23.650000000000002,12.22,0.89,2254,31.900000000000002,normal,
1754212415578,699,44.25,23.650000000000002,12.22,0.89,2249,32,normal,
1754212415678,700,44.2,23.650000000000002,12.22,0.89,2261,31.8,normal,
1754212415778,701,44.2,23.700000000000003,12.22,0.9,2263,31.900000000000002,normal,
1754212415878,702,44.150000000000006,23.700000000000003,12.23,0.88,2256,31.5,normal,
1754212415978,703,44.2,23.700000000000003,12.21,0.89,2254,31.900000000000002,normal,
1754212416078,704,44.2,23.650000000000002,12.22,0.89,2255,31.6,normal,
1754212416178,705,44.2,23.700000000000003,12.23,0.9,2245,31.900000000000002,normal,
1754212416278,706,44.2,23.700000000000003,12.23,0.88,2257,31.5,normal,
1754212416378,707,44.150000000000006,23.700000000000003,12.23,0.89,2252,31.1,normal,
1754212416478,708,44.2,23.700000000000003,12.21,0.89,2244,31.400000000000002,normal,
